[admin.py:29] - 2026-06-27 13:20:55,994 - INFO - isUserAdmin - CheckTokenMembership returned: True
[PngImagePlugin.py:204] - 2026-06-28 10:06:45,545 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:204] - 2026-06-28 10:06:45,545 - DEBUG - STREAM b'IDAT' 91 601
[PngImagePlugin.py:204] - 2026-06-28 10:06:45,546 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:204] - 2026-06-28 10:06:45,546 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:204] - 2026-06-28 10:06:45,546 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:204] - 2026-06-28 10:06:45,546 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:204] - 2026-06-28 10:06:45,546 - DEBUG - STREAM b'IDAT' 91 1063
[admin.py:29] - 2026-06-28 10:07:50,069 - INFO - isUserAdmin - CheckTokenMembership returned: True
[Image.py:421] - 2026-06-28 10:07:50,142 - DEBUG - Importing PngImagePlugin
[PngImagePlugin.py:204] - 2026-06-28 10:07:50,161 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:204] - 2026-06-28 10:07:50,161 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:204] - 2026-06-28 10:07:50,161 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:204] - 2026-06-28 10:07:50,161 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:204] - 2026-06-28 10:07:50,161 - DEBUG - STREAM b'IDAT' 91 766
[PngImagePlugin.py:204] - 2026-06-28 10:07:50,161 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:204] - 2026-06-28 10:07:50,161 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:204] - 2026-06-28 10:07:50,161 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:204] - 2026-06-28 10:07:50,161 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:204] - 2026-06-28 10:07:50,162 - DEBUG - STREAM b'IDAT' 91 601
[PngImagePlugin.py:204] - 2026-06-28 10:07:50,162 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:204] - 2026-06-28 10:07:50,162 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:204] - 2026-06-28 10:07:50,162 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:204] - 2026-06-28 10:07:50,162 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:204] - 2026-06-28 10:07:50,162 - DEBUG - STREAM b'IDAT' 91 1063
[admin.py:29] - 2026-06-28 10:17:42,168 - INFO - isUserAdmin - CheckTokenMembership returned: True
[Image.py:421] - 2026-06-28 10:17:42,489 - DEBUG - Importing PngImagePlugin
[PngImagePlugin.py:204] - 2026-06-28 10:17:42,507 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:204] - 2026-06-28 10:17:42,507 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:204] - 2026-06-28 10:17:42,507 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:204] - 2026-06-28 10:17:42,507 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:204] - 2026-06-28 10:17:42,507 - DEBUG - STREAM b'IDAT' 91 766
[PngImagePlugin.py:204] - 2026-06-28 10:17:42,508 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:204] - 2026-06-28 10:17:42,508 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:204] - 2026-06-28 10:17:42,508 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:204] - 2026-06-28 10:17:42,508 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:204] - 2026-06-28 10:17:42,508 - DEBUG - STREAM b'IDAT' 91 601
[PngImagePlugin.py:204] - 2026-06-28 10:17:42,508 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:204] - 2026-06-28 10:17:42,508 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:204] - 2026-06-28 10:17:42,508 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:204] - 2026-06-28 10:17:42,509 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:204] - 2026-06-28 10:17:42,509 - DEBUG - STREAM b'IDAT' 91 1063
[builder.pyw:436] - 2026-06-28 10:22:34,167 - INFO - Nome do arquivo obtido: Legacy
[builder.pyw:405] - 2026-06-28 10:22:34,168 - INFO - Tipo de arquivo alterado: pyinstaller
[builder.pyw:405] - 2026-06-28 10:22:34,168 - INFO - Tipo de arquivo alterado: pyinstaller
[builder.pyw:479] - 2026-06-28 10:22:34,169 - INFO - Configuração alterada com sucesso
[builder.pyw:525] - 2026-06-28 10:23:59,372 - INFO - Sucesso ao compilar Legacy.exe com pyinstaller
[builder.pyw:537] - 2026-06-28 10:23:59,906 - INFO - Diretório removido com sucesso: ./__pycache__
[builder.pyw:537] - 2026-06-28 10:23:59,911 - INFO - Diretório removido com sucesso: ./build
[builder.pyw:546] - 2026-06-28 10:23:59,912 - INFO - Arquivo removido com sucesso: ./Legacy.spec
[builder.pyw:546] - 2026-06-28 10:23:59,912 - INFO - Arquivo removido com sucesso: ./Legacy.py
[builder.pyw:546] - 2026-06-28 10:23:59,912 - INFO - Arquivo removido com sucesso: ./tools/upx.exe
